Unlimited_Data,Streaming_TV,Streaming_Music,Streaming_Movies,Premium_Tech_Support,Number_of_Referrals,Tenure_in_Months,Total_Charges,Monthly_Charge,Total_Long_Distance_Charges,Customer_Status
1,0,1,1,1,0,19,1725.95,87.7,819.09,0
1,1,1,1,1,1,69,7261.75,106.35,2960.1,0
0,0,0,0,0,0,43,1500.25,33.45,0.0,0
1,1,1,1,1,1,46,3846.35,81.0,2113.7,0
1,0,0,0,0,0,10,193.05,19.85,19.8,0
1,1,1,1,0,4,72,5959.3,83.6,924.48,0
1,0,1,1,0,8,13,1261.0,93.8,625.95,0
1,1,1,1,0,6,50,5017.9,103.85,2110.5,1
1,1,0,0,0,6,49,2070.75,40.65,0.0,0
1,0,1,1,0,0,37,1478.85,40.2,0.0,0
1,0,0,0,0,0,1,48.6,48.6,6.54,1
1,0,0,0,0,0,27,509.3,19.7,871.56,0
1,1,1,1,1,0,30,2638.1,94.4,80.1,0
1,0,0,0,0,1,1,69.25,69.25,37.3,1
0,0,0,0,0,0,22,1054.6,48.8,86.9,1
1,0,0,0,1,0,19,1144.6,59.55,225.15,0
1,1,1,1,1,0,60,6236.75,104.95,1372.8,0
1,0,0,0,0,4,35,746.75,20.05,1435.7,0
0,0,0,0,0,0,6,322.9,55.15,41.88,0
1,0,0,0,0,0,62,1201.65,20.05,2088.16,0
1,0,1,1,0,0,8,662.65,84.5,205.84,1
1,1,1,1,1,7,53,3942.45,78.75,1688.58,0
1,0,0,0,0,6,10,551.3,55.55,57.4,0
1,1,1,1,1,8,67,6717.9,105.65,1191.93,0
1,0,1,1,0,0,33,3275.15,95.3,341.88,0
1,0,1,1,0,0,4,324.3,79.9,172.24,1
1,0,0,0,0,5,69,1796.55,26.0,800.4,0
1,0,0,0,1,2,3,154.55,55.8,12.57,0
1,1,0,1,0,6,33,3270.25,100.6,1455.3,0
1,1,1,1,1,0,25,2686.05,105.5,260.0,0
1,0,0,0,0,8,68,1911.5,25.8,1164.16,0
1,0,0,0,0,0,2,38.25,20.5,62.02,0
1,1,1,1,1,5,17,934.8,54.6,0.0,0
0,1,1,1,1,2,61,4747.65,81.05,1240.74,0
1,0,1,1,0,0,15,950.75,64.85,655.35,0
1,1,0,0,0,1,4,365.4,91.65,87.24,1
1,0,1,1,0,0,24,2187.15,89.55,669.84,0
1,0,0,0,0,0,1,43.95,43.95,34.48,1
1,1,1,1,0,3,12,876.75,78.85,301.08,0
1,0,0,0,0,2,2,35.9,19.85,30.28,1
1,1,0,0,0,1,56,3512.15,65.2,2224.32,0
1,0,0,0,0,6,71,5436.45,76.05,667.4,0
1,1,1,1,1,1,72,8058.55,114.3,1147.68,0
1,0,1,1,1,0,38,2656.3,68.15,805.22,0
1,0,0,0,0,8,28,734.6,25.7,715.96,0
1,1,1,1,1,7,31,1848.8,59.95,0.0,0
1,1,1,1,0,10,72,3952.45,53.8,0.0,0
1,1,0,0,0,1,48,4473.45,96.9,292.8,0
1,0,1,1,0,0,1,85.45,85.45,31.03,1
1,0,0,0,1,0,35,2835.9,80.05,459.9,0
1,1,1,1,0,0,7,639.7,96.2,321.51,0
1,1,1,1,0,1,28,2847.4,106.1,269.36,1
1,0,0,0,0,4,18,370.5,20.1,459.72,0
1,0,1,1,0,1,31,2674.15,83.85,372.93,0
1,1,1,1,0,0,44,2375.4,53.95,0.0,1
1,1,0,1,0,0,72,7689.95,104.15,434.16,1
1,1,0,0,0,0,41,3645.05,88.5,767.52,0
1,0,0,0,0,1,59,4639.45,81.25,1746.4,0
1,0,0,0,0,8,6,153.3,25.4,190.38,0
1,0,0,0,0,0,3,58.9,25.25,0.0,1
1,0,0,0,0,0,59,3116.15,54.15,2919.32,0
1,0,0,0,0,0,52,1025.05,19.65,1142.96,0
1,1,1,1,0,0,60,6396.45,105.9,642.0,1
1,0,0,0,1,0,33,1952.8,59.4,339.24,0
1,0,0,0,0,0,65,1698.55,26.5,2191.15,0
0,1,0,0,0,8,70,4872.35,69.2,2056.6,0
1,1,0,1,1,2,69,7610.1,110.55,572.7,0
1,0,0,0,0,3,33,800.3,24.15,56.43,0
1,0,1,1,1,0,8,343.45,44.55,0.0,0
1,1,1,1,0,0,3,237.65,90.7,16.17,0
1,1,1,0,1,0,1,91.7,91.7,17.23,1
1,1,1,1,1,9,59,6561.25,113.75,883.82,0
1,1,1,1,1,7,70,6237.05,90.15,175.0,0
1,1,1,1,1,7,72,6155.4,85.1,1478.88,0
1,0,0,0,0,0,66,4017.45,61.15,1410.42,0
1,1,1,1,1,9,66,5958.85,89.9,2399.76,0
1,1,0,0,0,5,12,628.65,56.3,207.24,0
1,1,1,1,0,1,18,1691.9,94.75,615.06,0
1,1,1,1,0,7,20,1899.65,94.55,106.2,1
1,1,1,1,0,6,71,7213.75,99.2,1562.0,0
1,0,0,0,0,1,68,5683.6,84.65,1381.08,0
1,1,1,1,1,7,49,4917.9,97.95,784.98,0
1,0,0,0,0,1,6,273.25,48.95,148.98,0
1,1,0,0,1,0,67,6140.85,92.45,172.19,0
1,0,0,0,0,8,8,146.6,19.85,136.72,0
1,0,0,0,1,0,18,1058.1,-2.0,858.96,0
0,1,0,0,1,0,48,3581.4,73.85,1026.72,0
1,0,0,0,0,0,8,152.6,19.35,278.96,0
1,0,0,0,0,0,23,1758.6,75.6,635.03,1
0,1,1,1,1,1,35,3756.45,106.9,913.15,0
0,0,0,0,0,0,1,69.95,69.95,22.5,1
1,0,0,0,0,1,3,208.85,70.3,80.13,1
1,0,1,1,1,2,65,4929.55,76.15,1402.7,0
1,1,1,1,1,0,12,854.45,75.85,591.0,0
1,1,0,0,0,0,22,1441.8,65.25,38.28,0
1,0,0,0,0,6,38,781.25,20.45,108.68,0
1,0,0,0,1,6,65,6078.75,94.55,1269.45,0
1,0,0,0,1,5,55,3112.05,56.8,129.8,0
0,0,1,1,0,5,55,3157.0,59.45,1989.35,0
1,0,0,0,0,0,23,481.1,20.45,1061.91,0
1,0,0,0,0,10,1,69.95,69.95,11.45,0
1,0,0,0,0,7,72,1790.8,25.1,2010.96,0
0,0,0,0,0,0,5,402.5,75.6,96.5,0
1,1,0,0,1,1,30,2804.45,94.1,210.3,1
1,1,0,0,1,1,71,7209.0,100.2,2391.99,0
1,1,1,1,0,0,51,2553.35,49.65,0.0,0
1,0,0,0,0,0,4,73.45,19.0,33.52,0
1,1,0,0,0,0,66,6000.1,88.9,2107.38,0
1,1,1,1,1,0,65,7108.2,109.05,286.0,0
1,1,0,0,1,1,14,1301.0,91.65,127.82,1
0,1,1,1,1,7,70,5917.55,84.8,649.6,0
1,0,0,0,1,0,58,3795.45,64.9,1709.26,0
1,1,1,1,0,3,71,7405.5,105.55,1776.42,0
0,0,0,0,1,0,10,291.4,29.65,0.0,1
1,1,1,1,1,10,72,6227.5,85.45,2242.8,0
1,0,1,1,1,3,63,4676.7,75.7,765.45,0
1,1,1,1,0,0,46,3593.8,79.2,2154.18,0
0,1,1,1,1,0,63,6713.2,105.4,1431.99,0
1,0,1,1,0,0,28,2244.95,80.6,947.52,0
1,0,0,0,0,0,17,385.55,21.1,578.34,0
0,0,1,1,0,1,32,2954.5,91.05,1501.44,1
0,1,1,1,0,1,23,2184.85,104.45,1039.83,0
1,0,0,0,0,0,1,73.65,73.65,39.88,1
1,1,0,0,0,1,26,2070.6,83.75,933.4,1
1,1,0,0,1,0,10,612.95,62.25,76.5,0
1,0,0,0,0,0,12,524.35,45.0,433.32,0
1,1,0,0,0,0,19,1495.1,78.7,561.45,0
1,0,0,0,0,0,13,886.7,70.15,339.69,0
1,0,0,0,0,7,61,1226.45,20.4,1920.89,0
1,0,0,0,0,6,59,1267.0,20.35,1854.37,0
1,0,0,0,0,0,23,1917.1,81.0,430.1,1
1,0,0,0,0,5,35,739.35,19.85,316.4,0
0,1,0,0,1,0,64,5567.55,81.25,351.36,0
1,0,0,0,0,0,19,1651.95,84.75,216.98,0
1,0,0,0,0,8,14,1185.0,82.65,637.98,0
1,0,0,0,0,1,12,233.55,19.0,233.76,1
1,1,1,1,0,0,57,5464.65,95.25,1000.35,1
1,1,0,0,0,9,4,299.75,78.9,167.72,0
1,0,0,0,0,0,60,1189.9,19.95,995.4,0
0,0,0,0,0,1,9,661.25,79.35,285.03,1
1,0,1,0,0,0,3,157.55,55.9,99.84,0
1,0,1,1,0,1,6,512.25,90.75,140.1,0
1,0,0,0,0,10,52,1054.75,19.2,2119.52,0
1,0,0,0,1,0,56,2560.1,45.05,0.0,0
1,1,1,1,0,0,13,649.4,49.15,0.0,0
1,0,0,0,0,0,4,305.55,77.95,123.8,1
1,0,0,0,0,0,18,1345.75,74.15,204.48,0
1,1,1,1,0,0,72,7459.05,100.9,1766.16,0
1,0,0,0,1,0,69,4577.9,66.9,959.79,0
1,1,1,1,0,0,10,1008.55,98.55,275.7,1
1,0,0,0,1,0,11,601.25,54.55,130.46,0
1,0,0,0,0,1,72,1423.65,20.05,3401.28,0
1,0,0,0,0,0,1,19.65,19.65,17.25,1
1,0,0,0,0,4,1,20.0,20.0,6.86,0
1,0,1,1,0,0,5,210.75,39.5,0.0,1
1,0,1,1,0,1,66,6273.4,95.3,1704.78,0
0,0,0,0,0,0,3,221.1,74.45,104.4,0
1,0,1,1,1,3,71,4973.4,70.85,172.53,0
1,0,0,0,1,5,72,5016.65,72.1,3063.6,0
1,1,0,1,0,0,67,6841.05,101.4,2602.95,0
1,1,0,0,0,1,68,5685.8,83.0,3008.32,1
1,0,0,0,0,1,20,1463.5,73.65,107.4,1
1,1,1,1,1,7,69,4263.4,60.8,0.0,0
0,0,1,1,1,2,53,4862.5,91.15,2235.54,0
1,0,1,1,1,8,58,3972.25,68.4,1565.42,0
1,0,0,0,0,0,8,221.9,29.4,0.0,1
1,0,0,0,0,8,37,2575.45,72.25,870.98,0
1,0,0,0,0,0,2,51.6,19.85,54.94,0
1,0,0,0,0,0,1,43.95,43.95,45.59,0
1,1,1,1,0,0,60,3237.05,53.6,0.0,0
0,1,1,1,1,0,43,3662.25,85.1,107.07,0
1,0,0,0,1,0,1,54.5,54.5,33.21,0
1,0,1,1,0,0,68,5233.25,76.75,1379.72,0
1,0,0,0,0,7,51,1222.25,24.95,859.35,0
1,0,0,0,0,0,1,44.15,44.15,8.77,1
1,1,1,1,1,0,72,4671.7,67.2,0.0,0
1,0,1,0,0,0,1,44.4,44.4,7.14,1
1,1,0,0,0,0,25,2291.2,88.95,1191.5,1
1,0,1,0,0,0,2,56.35,25.05,0.0,1
1,1,0,0,1,0,20,1416.2,68.7,650.0,0
1,1,1,1,1,3,56,5873.75,103.2,2360.96,0
1,1,1,1,1,5,72,6562.9,89.85,1941.12,0
1,1,1,1,1,5,62,6613.65,104.3,2786.9,0
1,0,0,0,0,0,1,50.15,50.15,39.87,0
1,0,0,0,0,0,1,20.15,20.15,40.51,1
1,0,0,0,0,0,1,19.5,19.5,20.11,0
1,1,1,1,1,0,64,6171.2,99.15,1434.24,0
1,0,1,1,1,0,9,870.25,93.0,378.9,0
1,0,0,0,0,0,37,726.1,19.8,303.77,0
1,1,0,1,1,1,72,8333.95,114.65,330.48,0
1,0,0,0,0,1,27,1893.95,75.5,286.2,1
1,0,0,0,0,0,11,531.15,51.1,32.45,0
0,1,1,1,1,0,36,3003.55,85.85,500.4,0
1,0,1,1,0,0,17,1111.2,65.75,806.65,0
1,0,0,0,1,0,6,312.7,49.5,160.56,0
1,1,1,1,1,1,64,3423.5,54.6,0.0,0
1,0,0,0,0,0,1,44.3,44.3,42.95,0
1,1,1,1,1,0,62,7053.35,110.75,2963.6,0
1,0,0,0,0,0,4,245.15,56.75,138.76,0
1,0,0,0,0,1,54,1092.35,-3.0,2264.22,0
1,0,1,1,1,0,35,3251.3,89.2,1736.35,0
1,1,0,0,0,10,72,7334.05,100.65,3000.96,0
1,0,0,0,0,4,67,1335.2,19.65,2211.67,0
1,0,0,0,0,6,32,2324.7,75.5,617.6,0
0,0,0,0,0,0,51,4085.75,81.0,2189.43,0
1,1,1,1,1,1,54,6110.2,109.75,2272.86,1
1,0,0,0,0,6,63,3221.25,50.65,1595.16,0
0,1,1,1,1,1,50,4025.6,75.5,1591.5,0
1,0,0,0,0,0,19,465.85,24.7,225.34,0
1,0,0,0,0,7,35,666.0,19.9,848.05,0
1,0,0,0,0,0,2,92.75,50.3,37.24,0
1,0,0,0,0,0,41,2237.55,55.7,270.6,0
1,0,0,0,0,1,20,482.8,24.45,0.0,1
1,0,0,0,0,0,6,100.9,19.65,93.0,0
1,0,1,1,1,0,40,3488.15,89.6,1290.8,0
1,0,1,1,0,4,28,2320.8,82.85,451.64,0
0,0,1,1,1,0,29,2830.45,100.55,1447.68,0
1,1,1,1,0,1,62,6383.35,103.75,440.82,1
1,0,0,0,1,5,3,92.25,29.9,0.0,0
1,0,0,0,0,6,45,903.7,19.2,775.35,0
0,0,0,0,0,0,69,2492.25,35.75,0.0,0
1,1,1,1,0,0,46,4391.25,99.8,805.46,0
0,1,1,1,0,0,27,2673.45,100.5,239.22,0
1,0,0,0,0,0,42,3344.1,-5.0,567.42,0
0,1,0,1,1,8,56,4084.35,72.6,332.08,0
1,0,1,1,0,0,63,3503.5,58.55,1724.94,0
1,1,0,1,0,1,3,334.65,105.9,123.9,1
0,0,1,1,0,0,1,55.25,55.25,39.19,0
1,0,0,0,0,6,72,1326.25,20.1,1587.6,0
1,0,0,0,0,0,17,770.6,45.05,695.81,1
1,1,1,1,1,10,72,8308.9,117.6,3385.44,0
1,0,0,0,0,8,14,1013.35,75.1,636.44,0
1,1,1,1,1,1,70,4138.7,60.35,0.0,0
1,0,0,0,1,0,16,799.0,49.45,775.2,0
1,1,0,0,1,0,4,226.2,63.75,12.12,0
1,0,0,0,0,1,34,2425.4,75.55,70.38,0
1,1,1,1,1,5,64,6823.4,105.25,2571.52,0
1,1,1,1,1,2,58,6004.85,105.05,1961.56,0
0,0,0,0,1,3,71,6770.85,95.15,2451.63,0
1,0,1,1,1,8,68,5333.35,78.45,507.96,0
1,0,0,0,0,0,21,985.05,45.65,410.97,0
1,0,0,0,0,0,1,75.75,75.75,8.35,1
1,0,0,0,0,10,5,220.45,44.8,178.0,0
1,1,1,1,1,9,72,8058.85,110.45,3357.36,0
1,0,1,0,0,0,1,69.6,69.6,46.21,1
0,1,1,1,0,0,30,3096.9,100.45,1034.7,0
1,1,1,1,0,1,15,1504.05,101.1,610.5,1
1,0,0,0,0,1,1,19.95,19.95,8.03,1
1,0,0,0,0,0,19,358.15,19.65,658.92,0
1,0,0,0,0,0,18,348.8,19.0,596.88,0
1,1,1,1,0,0,30,2983.8,100.2,351.9,1
1,0,0,0,0,0,3,220.1,69.65,118.14,1
0,0,0,0,0,0,10,255.25,29.5,0.0,1
1,0,0,0,0,0,1,20.05,20.05,3.23,0
0,1,0,0,1,2,35,3236.35,91.5,834.75,0
1,1,1,1,0,3,68,7173.15,105.25,2135.2,0
1,0,0,0,1,4,32,2619.15,79.25,1379.52,0
1,1,1,1,0,1,5,498.1,94.45,196.8,1
1,0,0,0,0,0,1,44.6,44.6,45.28,0
1,1,1,1,0,5,50,3876.2,75.7,473.5,0
1,0,0,0,0,0,1,19.5,19.5,33.02,0
1,0,0,0,1,0,18,1505.85,85.45,42.48,1
0,0,0,0,0,0,18,892.7,50.0,311.94,0
1,0,1,1,0,2,28,1096.6,39.1,0.0,0
1,0,0,0,0,0,10,449.3,40.7,0.0,0
1,0,0,0,0,0,2,38.7,20.65,49.42,1
1,0,1,1,0,0,3,244.85,86.05,54.78,0
1,0,0,0,1,0,3,217.55,80.1,122.01,1
1,1,1,1,1,0,45,4964.7,108.45,268.65,0
1,0,0,0,0,1,21,565.75,26.05,0.0,0
1,0,0,0,0,0,24,1210.4,49.55,345.36,1
1,1,1,1,1,0,65,7138.65,110.0,2152.15,0
1,0,1,1,1,0,18,1612.75,90.1,615.78,1
1,0,1,1,1,1,32,2316.85,73.6,632.32,0
1,0,1,0,0,0,4,118.5,29.65,0.0,1
1,0,0,0,0,1,12,612.1,51.25,562.56,0
1,0,0,0,0,0,20,403.15,19.5,774.8,0
1,1,1,1,1,0,32,2633.3,83.7,1199.36,0
1,0,0,0,0,0,3,66.95,24.75,0.0,1
1,1,1,1,0,0,1,99.75,99.75,40.71,1
1,1,1,1,1,0,26,2537.0,98.65,962.0,0
1,1,0,0,0,1,34,2874.15,87.45,1386.52,1
1,0,1,1,1,4,71,3263.6,47.05,0.0,0
1,1,0,0,0,0,66,3027.25,45.55,0.0,0
1,0,0,0,0,0,53,1005.7,18.7,546.96,0
1,0,0,0,0,5,3,55.25,19.6,125.7,0
1,1,1,1,1,0,45,5031.85,112.2,1292.4,0
0,0,0,0,1,0,1,49.3,-1.0,14.97,0
0,0,1,1,0,0,21,1862.9,90.05,136.29,0
1,0,0,0,0,5,7,280.0,38.55,0.0,0
1,1,1,1,0,3,63,6330.4,99.7,1689.03,0
1,1,1,1,0,7,72,5329.0,73.45,810.72,0
1,0,0,0,0,6,72,1463.45,19.55,1247.76,0
1,0,1,1,0,0,49,3906.7,84.5,1332.8,0
1,0,0,0,0,0,7,130.55,18.95,232.26,0
1,0,1,1,1,0,30,2723.15,89.9,959.1,0
1,0,1,1,0,1,36,3132.75,85.25,883.44,1
1,1,1,1,1,8,72,4684.3,63.8,0.0,0
1,0,0,0,0,0,3,71.2,20.25,4.41,0
1,0,1,1,0,3,9,801.3,88.05,201.69,0
1,0,0,0,1,1,66,3251.85,49.4,3175.26,0
1,0,1,1,0,4,22,1845.9,83.3,88.22,1
1,1,1,1,0,10,71,5574.35,77.55,3461.96,0
1,0,0,0,0,9,24,490.65,21.1,494.4,0
1,1,1,1,1,0,46,4903.2,108.65,1725.0,0
1,0,0,0,0,0,30,2820.65,90.4,215.7,0
1,0,0,0,0,0,4,73.05,20.7,181.48,0
1,0,0,0,0,0,38,678.2,20.05,1544.32,0
0,1,1,1,0,2,49,2541.25,51.8,0.0,1
1,0,0,0,0,0,34,675.6,19.7,1241.68,0
1,1,1,1,0,0,50,4816.7,95.7,946.0,1
0,1,1,1,1,0,38,3988.5,103.65,910.1,0
1,1,0,0,1,5,11,1222.05,96.2,295.68,1
1,0,1,1,0,3,43,4039.0,92.55,1182.07,0
1,0,1,1,0,1,5,404.2,83.6,35.0,1
1,0,1,1,0,0,1,55.7,55.7,48.22,1
1,0,1,1,1,4,40,2847.2,71.35,1165.6,0
1,1,0,0,0,0,1,55.0,55.0,32.74,1
1,0,0,0,0,0,68,1657.4,24.55,397.12,0
1,0,0,0,0,1,72,1492.1,20.7,1563.84,0
1,1,1,0,1,0,9,653.25,69.5,309.87,0
1,1,0,1,0,0,6,567.8,89.35,48.36,0
1,0,1,1,1,0,26,2475.35,95.85,1043.64,0
1,1,0,1,0,6,46,4564.9,98.85,193.2,0
1,0,0,0,1,6,57,3171.6,55.7,882.36,0
1,1,1,1,1,1,60,3590.2,59.85,0.0,0
1,0,1,1,0,3,26,2034.25,78.95,628.42,0
1,1,1,1,0,0,10,1048.85,94.9,402.2,1
1,1,0,0,1,0,3,155.65,63.6,10.92,1
0,1,1,1,1,7,34,3625.2,-9.0,399.16,0
1,0,0,0,0,0,2,108.15,53.85,20.94,1
1,0,0,0,0,7,12,258.35,19.7,56.52,0
1,0,0,0,0,8,37,717.5,19.85,573.87,0
0,1,1,1,1,0,68,5646.6,82.45,1010.48,0
1,1,1,1,0,1,2,185.55,89.55,17.72,1
1,1,0,0,0,0,15,1430.05,91.0,453.3,0
0,0,0,1,0,0,1,39.65,39.65,0.0,1
1,0,0,0,0,0,18,1380.4,75.4,270.18,0
1,0,0,0,0,10,1,19.2,19.2,32.78,0
1,0,0,0,1,0,26,2281.6,84.3,979.94,0
1,0,0,0,0,0,1,70.4,70.4,29.63,1
1,1,0,0,1,1,52,2554.0,50.2,0.0,0
1,1,0,0,0,5,60,5812.0,95.4,325.8,0
1,0,0,0,0,0,2,85.15,44.95,53.24,1
1,0,0,0,0,0,35,739.9,20.75,627.2,0
1,0,0,0,0,9,72,1482.3,20.7,496.8,0
1,1,0,0,0,0,2,164.5,79.75,16.64,1
0,1,0,0,0,0,31,2845.15,90.7,1448.01,0
1,1,0,0,1,7,65,3808.2,59.8,664.95,0
1,0,0,0,0,9,6,377.85,69.8,231.0,0
1,1,1,1,0,1,61,6547.7,106.0,2863.95,1
1,1,0,1,0,0,41,4187.75,98.4,1724.46,1
1,1,0,0,0,0,12,912.0,81.45,132.48,0
1,0,0,0,0,0,8,438.4,45.15,284.24,1
1,0,0,0,0,0,2,140.7,-2.0,72.12,1
1,0,0,0,0,0,42,849.9,19.8,1627.08,0
0,1,0,0,1,0,29,2623.65,89.65,374.68,0
1,0,0,0,1,0,31,2404.15,79.85,515.53,1
1,1,0,0,1,5,53,4779.45,92.55,1289.49,0
0,0,0,0,1,10,44,2419.55,56.25,1922.8,0
1,0,0,0,0,0,3,205.05,79.4,125.7,1
1,0,0,0,0,0,17,351.55,19.65,812.43,0
0,1,0,0,0,0,2,144.55,80.25,78.06,1
1,1,1,1,0,1,33,3467.0,103.7,1373.13,1
1,0,0,0,0,1,7,150.0,20.65,147.63,0
1,0,0,0,1,0,2,75.6,29.85,0.0,1
1,1,1,1,0,0,9,918.75,99.3,43.29,0
1,1,1,1,0,7,71,6910.3,97.2,2775.39,0
1,0,0,0,1,0,23,1900.25,83.8,892.63,1
1,0,0,1,0,0,30,2595.85,90.5,121.2,0
1,0,0,0,0,0,3,90.05,29.65,0.0,0
1,0,1,0,0,0,15,1130.85,76.0,672.9,1
1,0,0,0,0,0,35,644.5,20.1,893.2,0
1,1,1,1,1,10,71,7616.0,108.55,2269.87,0
1,1,0,1,0,1,58,6287.25,108.85,2864.04,1
1,0,0,0,0,1,32,2447.95,78.9,722.24,1
1,1,1,1,1,1,72,6463.15,-7.0,3211.92,0
1,1,1,1,1,1,59,6555.2,111.1,2719.9,0
1,0,0,0,0,1,5,330.15,69.95,85.4,1
1,0,0,0,0,0,37,784.25,19.85,980.13,0
1,0,0,0,0,0,26,1581.95,61.55,989.04,0
0,0,1,1,1,0,54,2424.05,46.0,0.0,0
1,0,0,1,0,1,8,613.4,84.0,368.4,1
0,1,1,1,0,4,72,7767.25,108.4,2007.36,0
1,0,0,0,0,0,13,259.65,19.3,585.39,0
1,0,0,0,0,3,11,896.9,80.5,126.5,1
1,0,0,0,0,0,5,202.15,44.05,54.95,0
1,0,0,0,0,0,2,80.95,45.4,21.62,0
1,1,1,1,1,0,3,318.6,107.95,37.98,0
1,1,1,1,0,0,35,3527.6,100.25,367.15,1
1,0,1,1,1,6,56,4261.2,75.85,2104.48,0
1,0,0,0,0,3,33,620.55,20.1,1629.21,0
1,0,0,0,0,1,7,496.9,75.15,60.83,1
1,0,1,1,1,0,10,693.3,73.55,142.4,0
1,0,0,0,0,0,1,20.05,20.05,12.0,1
1,0,0,0,0,7,47,1250.85,26.9,548.96,0
0,1,1,1,1,9,61,4616.05,73.8,77.47,0
1,1,1,1,0,10,16,1522.7,100.7,436.32,0
1,0,1,0,0,0,4,176.2,44.8,175.08,0
1,0,0,0,0,2,44,3626.35,84.8,941.16,0
0,1,1,1,0,0,3,287.4,99.0,100.17,1
1,1,1,1,1,1,58,6205.5,105.5,982.52,1
1,0,0,0,0,6,34,917.15,25.6,873.46,0
1,0,1,1,1,0,9,463.6,50.8,0.0,0
1,0,0,0,0,0,1,45.15,45.15,42.34,0
1,0,0,0,0,0,34,673.2,20.35,1249.5,0
1,1,1,1,0,8,34,3527.3,100.85,1140.7,0
0,0,0,0,0,1,1,69.4,69.4,33.46,1
1,0,0,0,0,0,17,937.5,55.85,413.27,1
1,0,0,0,0,2,70,1462.05,19.55,1113.0,0
1,0,0,0,0,0,24,1233.25,49.3,115.68,0
0,0,1,1,0,0,12,1066.9,86.55,225.0,0
1,0,0,0,1,5,36,1547.35,40.65,0.0,0
1,1,1,1,1,2,72,8456.75,116.8,1152.72,0
1,1,1,1,0,1,68,6851.65,100.2,1450.44,1
1,0,0,0,0,0,55,4509.5,81.55,1228.7,0
1,1,1,1,0,7,66,7031.3,103.15,2603.7,0
1,0,0,0,0,0,7,147.5,19.95,97.02,0
1,1,0,1,0,0,57,4438.2,79.75,518.7,0
1,1,1,1,0,0,13,923.85,71.95,138.58,0
0,0,0,0,0,4,7,313.45,44.25,220.01,0
1,1,0,0,0,10,28,2684.35,96.6,939.96,0
1,0,0,0,0,0,2,33.2,20.35,64.06,1
1,1,0,0,1,0,21,1011.5,43.55,0.0,0
1,0,0,0,0,7,45,1138.8,24.65,904.95,0
1,0,1,1,1,7,70,5222.3,74.1,1337.0,0
1,1,1,1,0,0,10,930.4,95.2,356.3,1
0,1,1,1,1,0,30,2530.4,85.35,1290.3,1
1,0,0,0,0,0,26,786.5,29.8,0.0,0
1,0,1,1,1,0,42,2762.75,66.5,1459.92,0
1,0,0,0,1,0,40,2647.1,61.9,1479.2,0
1,0,0,0,0,0,10,568.2,54.5,339.8,0
1,0,0,0,0,0,9,150.35,19.5,394.47,0
1,1,1,1,0,0,33,3320.6,100.0,546.81,0
1,0,0,0,0,0,14,419.7,31.1,0.0,0
1,0,0,1,0,1,68,6127.6,89.6,1640.84,1
1,1,1,1,1,0,67,5714.2,85.25,583.57,0
1,0,0,0,0,1,10,220.8,20.15,186.2,0
1,0,1,1,0,0,1,79.6,79.6,19.32,1
1,0,0,0,0,0,1,69.1,69.1,38.66,1
1,0,0,0,1,0,62,4237.5,69.4,2550.06,0
1,0,0,0,0,1,8,369.15,44.65,246.16,0
1,0,0,0,0,0,13,232.1,19.45,601.9,0
1,0,0,0,0,0,1,19.2,19.2,35.88,0
1,0,0,0,1,0,46,1755.35,38.25,0.0,0
1,1,0,1,1,0,35,2471.25,73.0,106.4,0
1,0,0,0,0,1,1,30.2,30.2,0.0,1
1,1,0,0,1,0,66,6779.05,104.55,1081.74,0
1,0,0,0,0,0,2,39.3,19.75,3.94,0
1,1,0,0,0,5,58,5511.65,91.55,2362.92,0
1,1,1,1,1,0,70,5950.2,86.45,2180.5,0
0,0,0,0,0,1,22,1422.05,61.15,945.56,1
1,1,0,0,0,1,60,5811.8,94.15,2882.4,0
1,1,1,1,0,0,54,5129.45,97.2,1703.7,0
1,0,1,1,1,5,72,4179.2,55.45,0.0,0
1,0,0,0,0,0,23,1710.45,74.95,662.4,1
1,1,1,1,1,1,62,5150.55,84.95,291.4,0
0,1,1,1,0,3,29,1332.4,45.9,0.0,0
1,0,0,0,0,3,53,1336.1,25.55,1765.43,0
0,0,0,0,0,0,1,43.85,43.85,15.9,0
0,0,1,1,1,4,8,743.75,90.25,79.04,0
1,0,0,0,0,0,4,208.45,49.25,152.04,0
1,0,0,0,0,1,56,1402.25,24.15,2109.52,0
1,1,1,1,0,9,32,2861.45,93.95,1019.52,0
1,0,1,1,0,0,16,1043.35,65.2,759.2,1
1,0,0,0,0,0,1,25.25,25.25,0.0,1
1,0,0,0,0,0,27,2122.05,81.45,1158.57,1
1,1,1,1,1,0,72,8405.0,115.05,1411.2,0
1,1,1,1,1,2,50,5236.4,103.4,1810.5,0
1,0,0,0,0,0,72,1468.75,19.8,2191.68,0
0,1,1,1,0,1,47,4563.0,95.2,983.71,0
1,0,0,0,0,10,68,1292.65,19.35,3169.48,0
0,0,0,0,0,0,1,70.6,70.6,32.61,0
1,1,1,1,1,0,36,3348.1,89.65,1609.2,0
1,1,1,1,1,1,39,3182.95,80.0,1392.3,1
1,1,1,1,1,0,72,8547.15,118.2,2627.28,0
0,0,0,0,0,7,69,5848.6,84.45,2685.48,0
1,0,0,0,0,9,54,3246.45,59.8,1243.08,0
1,0,0,0,0,1,3,216.75,75.15,45.06,1
1,0,0,0,0,0,24,1275.7,51.15,815.28,0
